AAPL,AMZN,MSFT,NVDA
-0.05261678840597672,-0.02155179126735396,-0.03550842453903169,-0.07788321244227825
0.016686578127437457,0.005834205106051371,0.020709056662905123,0.051014100282856356
-0.014371419593932622,-0.0063788821910731874,-0.00921045012542232,-0.04524992207605727
0.08723731815237401,0.04772922477644714,0.07436773707071587,0.10040604071019876
-0.011582097602406138,0.007013456003121421,-0.010770035936255806,-0.03491058083933829
0.02559472676482577,0.015609461784076739,0.010031134785637663,0.030575473762848082
0.007215783187272562,-0.00011748445832981957,6.054676734024156e-05,-0.014984073786947327
0.019627980117419508,0.0617350661426328,0.0022403853679819896,0.026240627333200317
0.05050302574347221,0.052769449861283624,0.04948333480245015,0.052251415156388425
-0.009127375274941119,0.010668695718768717,-0.010477491738135614,-0.010952659911464435
0.00794565958193183,0.043554542393708484,0.030020784479135365,0.049351969282684705
-0.013568703150197536,-0.013782136130354505,0.008811509701353026,-0.008076083636074927
-0.020756549008927094,0.007835757606907912,-0.019820622870395876,-0.01802806506710919
-0.030910418666972306,-0.02736033095931456,-0.041357376684859726,-0.06110431996356591
0.028803312703311157,0.015192527091639096,0.03396485439180941,0.06174157441860162
-0.003874847903059697,0.015214823484082762,-0.012102343185115494,-0.007478480716901048
0.028869314957075787,0.004488511186874211,0.018259209440118163,0.019647117568625028
0.0007068831620251625,-0.01419786171076054,-0.0028643279634439356,0.025864086605021264
-0.016209321996171533,-0.0260606110425593,-0.024361027723188378,-0.019253990288997103
0.03284508859947266,0.02533616474965794,0.04487377619521826,0.024368452798973816
0.021095758854540625,0.042689574239964,0.010032371650530392,-0.020706100100214897
-0.01609923267314517,-0.07597409237648922,-0.025891634470013636,-0.03250327973372502
0.014148845739434535,0.013101236487597756,0.024460099786386635,0.030094176966302566
0.015009049483841963,0.0007815221854263754,0.010735768969958537,0.008410799202734909
0.010317095089339423,0.014436139090531874,0.00984737681022052,0.013787730314234636
0.010344769387256925,0.006953694859791026,0.005806800514349009,0.023774962620965567
0.023801766733783758,0.005068389389295991,0.005882449295960157,0.025027241545386714
0.01573541365989084,0.012350743942999287,0.011154636592737743,0.03238397959049255
-0.011428214519579427,-0.021606420523622827,-0.02265210820112562,-0.03260824539757878
-0.01207435630700493,0.004654320575239401,-0.015122112665958087,-0.0028834588304247344
0.006143706983477326,0.008838926123896362,0.0043392418919550035,0.032197922148682334
-0.005912153157522915,0.008761547889003296,0.014568265589795182,0.05731261765934437
0.023560971210180304,0.006838841203809398,0.0095544944884971,0.030562953652547797
-0.005778183149934613,0.009508426590011165,-0.006922346628444487,0.006313896447153189
0.019448127770294033,0.019846275173532213,0.01387081009175839,0.018681729058504404
-0.007455475773445075,-0.02049693045417056,-0.012011640194000917,-0.021711259406727135
0.0064384800635961525,-0.004029821100215103,0.00043649175427162845,0.028602681826651377
-0.006773695243639022,-0.0061636144559754635,-0.01057154863407872,-0.0341779214844089
0.0043570258542799944,-0.004736042347035618,0.0013215710406375702,-0.0220810999063199
0.0004401654587393722,-0.003854151605534595,-0.002255164758992567,-0.004486696276286839
-0.0009741597797829904,0.017187950901155657,0.010198616721752929,0.045775622151663864
0.012297809809125093,0.011738616181262485,-0.0022917644383727565,-0.007802352764540443
0.004629700609959597,0.0005543957444538172,0.01137660040975863,0.002157524626675622
0.005505076210224447,0.002422733405640143,0.002433294893514404,-0.006316755461520773
-0.008612240833778873,-0.0071820481181339435,-0.013163149069270186,0.00011396655802009548
0.028480929032388858,0.009103493113018724,0.023397826806441424,0.017509555618183903
0.005912553821059374,0.016536458949464095,0.006196767962578509,-0.012892025159294551
0.03157797009872221,0.030427139202305886,0.007645026972160629,0.027370656069391153
0.02572764362801805,0.017913292558120908,0.03709151950097733,0.03545756523646815
-0.048010508999136614,-0.03380230045218746,-0.05369855326821471,-0.060906765183402545
0.008633401430288679,-0.005058743377937103,0.007892071350998231,0.015489653385391877
0.012367015848630869,0.01086830941079775,0.006391540394373951,0.02700793316928607
0.026502388481772332,0.0165547312399128,0.02450527068741959,-0.01147307288204491
-0.0013916258741181187,0.009830663019560593,0.003461391038952266,0.0184706806921342
0.00039825087856559804,0.004922484646629588,0.010708483969468219,-0.001948864554068841
-0.005714747315021307,0.007923935918584757,-0.005959845051341839,0.004691764426464573
0.02616375891329481,0.014508287231048467,0.02777339307357707,0.028667769985847302
0.02134490683164536,0.018641697717608263,0.006681174013396962,-0.008056234645153593
-0.017652228562128336,-0.010855867894827953,-0.020157633652741702,-0.02269821447719711
0.013275690842649457,0.007380066387785211,0.012636383340235646,0.027556928706822026
-0.030725915761786737,-0.02240276315369638,-0.02001581077773329,-0.03530048888163817
0.0230471624662707,-0.004638148068063508,0.010747164677322285,0.004915215742403278
0.008347413795125602,0.029264486024190406,0.025549181553480738,0.032364105495522155
-0.001891749732805481,0.043453386195574595,0.0058475044400287945,0.003395382191561991
0.0,0.004029609482701257,0.007621123557153053,0.008630924171567855
0.026750407734024373,0.05768955229869066,0.021525831988360444,0.02361565820144662
-0.0031029063053951145,-0.018619371729473477,-0.01162761909513732,0.003303014851994135
0.023290174769287963,0.026995584181255694,0.021992708649638537,0.03487232485687519
0.0043003429395753745,0.032949191382365184,0.007000801185895966,0.028680204614676574
0.0017491245760743457,0.005457748808544549,-0.003032927588304868,-0.002830552632007821
-0.00461334512289302,-0.030000019073486373,-0.030888612598641174,-0.04074747611621854
0.01654871569588723,-0.006443299095769239,0.006181473130144388,0.03230628276612091
0.006877329093109896,-0.02436122126125273,-0.0014879057602005252,-0.01443071845239241
-0.012304849455207822,-0.002981196241378159,-0.01980391997488573,-0.009044446706541143
-0.0020204179519333065,-0.01264375276193297,-0.005100079097616006,0.006586006746700956
0.021073925019860384,0.07929519957328535,0.042981047347623313,0.030314024467740897
-0.013801660762457812,-0.018314900474015072,-0.013468490430037061,-0.01733899343528922
0.002809266366730734,-0.012229630062539742,0.014371089820381266,0.010674326456383776
-0.045516473148436876,-0.036568799201794455,-0.04349456959182363,-0.029601396026435967
-0.002477135581577139,0.007486874288995304,-0.0061224272797836266,0.006392117374120598
0.02370024697973494,0.015387648743417026,0.012667626194833748,0.022267058845283128
-0.0164276964303518,-0.017962780502695397,-0.008977308929627448,-0.019767019715510314
0.019168383899868635,0.011065474265779418,0.010098205646094316,0.02447251692708874
0.012100285587508086,0.006049030252796905,-0.0007841793860964286,0.014189552318774057
0.10468865830322804,0.036960821567137314,0.005443726707394125,7.067904896285171e-05
0.025197528718845508,-0.01668096589563972,0.05624146727968027,0.03725955947708415
0.006678252941679341,0.008657119256458845,-0.015009091988022139,0.019754300762168775
0.003624640880185659,0.021090645909052075,-0.0016406506807435939,0.005254814932234231
0.034889283651837966,0.0062308600392182445,0.016013791647503828,0.004319200872809681
-0.022735743724900392,-0.017841853651889505,-0.017887680892532565,-0.011997890332400951
0.014534877154462889,-0.006093187166982039,-0.019907606363346653,-0.003080239679761676
-0.029740024484573246,-0.021437993092404684,-0.023385422140567158,-0.02821301461952419
0.0332343436107958,0.026478049605839216,0.028566980074656412,0.05440074447245791
0.017697400205478386,-0.0003858318082136103,-0.00234220344195768,0.00024021636870474872
-0.0008912714929993903,-0.004112558082955964,0.0009582208523257751,0.010574340483461508
-0.002610740074641682,0.010924312234330102,0.0066060511877903405,0.06684547466921575
0.008332874806221024,0.04087466955935781,0.005754299432952914,-0.00618092309830609
0.0012547370787261425,-0.015701145907449088,-0.0060669178809567015,-0.009970837485572703
0.022189495013337224,0.011314270642265756,0.023271537213855442,0.00020606030125325248
0.051532614003717336,-0.0038364352508537536,-0.007270116172196417,0.04468341148849797
0.011960253740267435,0.006923017605080961,0.0031451561271189643,0.002897359174613534
-0.008203679132502306,0.011800549645987202,0.01300961299361636,0.002339099199696326
0.01359887570596685,0.0284955613728457,0.021619629929984008,0.0018036463781403445
-0.011954284637396562,-0.01215915158498826,0.02455324648241408,-0.011332558276992644
-0.001619747772093949,0.0005293902228860059,0.010283445305707906,0.04113792743921696
0.03391196136262464,0.014451219151166761,-0.014765695938536827,0.017246216562070815
0.03983268752889835,0.01395547583299983,0.007715344298474092,0.03369373633679018
-0.020718668189748324,0.009239471142122424,0.019271976197350105,0.038022007349810316
-0.0800606268294134,-0.04628410915968095,-0.06194675249053261,-0.09277541177211102
0.0006617039948479952,-0.021787358799564616,-0.014035848853064747,-0.030194677340619425
-0.06729498000995082,-0.04394435952982134,-0.05409556135269877,-0.05620918123484364
0.039886597045836414,0.03770662418145765,0.042583524170675124,0.06732152048352003
-0.03264582755876888,-0.02860545100214451,-0.028018625356388216,-0.031714699064931184
-0.013128694531618024,-0.018547317429499666,-0.006524627135381822,-0.011960048843418503
0.029999801814635685,-0.004251985314208007,0.006763643817460974,0.058181662622603714
0.0015605171218684433,0.017132004407634627,0.016406162417459624,0.009225014372283402
-0.029513681346085008,-0.024723344317983953,-0.017865379131654757,-0.036679107950522316
-0.015963546508447668,-0.02253666798925036,-0.01043659883014536,-0.004075301388086761
-0.031720403240934725,-0.01788790878106783,-0.012419164142231098,-0.022004039710025625
0.03032600171036215,0.001881613182508124,0.010728932738861774,0.02690885644599672
0.015715899258185173,0.05692335984779917,0.02409397251932388,0.009626800793315127
-0.0419463250851243,-0.04126889165142078,-0.032928456934799843,-0.04067180599900966
0.010268954992678658,0.006643681788120581,0.012961865479162782,0.01849654875743112
0.03751602177911062,0.02494874307344297,0.02278655281822828,0.04257781999658983
0.023869009127813756,0.025498115680328004,0.00779513936350118,0.012525613903320076
-0.0075680830688625855,-0.009190126805558863,-0.010408562521318165,0.014633591830327752
0.015076010810652463,0.0012241460404771587,0.014812128547921022,0.023042240925954083
0.008462194416524182,0.023034752317315554,0.010127015756212554,0.006208031188764007
-0.032280215813471735,-0.02988273802333874,-0.02951146375113456,-0.04056317733260706
0.030790850963645422,0.0237440429687501,0.020321104164008785,0.044421709722682
-0.028669273182525434,-0.03102028886576813,-0.02124726668865895,0.006890220789133927
0.016967163164455235,0.030881037106998743,0.01903757255164229,0.016561782203921904
-0.0009559543325634579,-0.0016084400175445657,0.00357407981001745,-0.008969393510809942
0.01739569659978568,0.030120249141207367,0.024836202403248908,-0.005492084266474295
0.06352071817119498,0.04754990740220588,0.025902409103532253,0.03365980490663745
-0.026527329415805045,0.00020333647320058823,0.006594408952117048,0.0015641175918412742
0.0007432751282498984,-0.023208080547411636,-0.008974232545126637,-0.0107381013843324
-0.0039609740312271935,-0.007450142689235051,-0.005433227162850107,-0.008886076530092213
-0.014000411174805993,-0.019750480983333984,0.0,-0.011345775473146968
-0.025541858453950073,-0.020013957457728493,-0.024765802906402845,-0.022716405191402944
0.01319199831960427,0.003055554339711275,0.0020074936126892595,0.01094594072646693
-0.0054463123372053834,-0.009968886774915697,0.000698838908734789,-0.008848917292613279
-0.009583458021819036,-0.0026812857408547996,0.0004188919840268923,-0.012107449637049572
-0.0061339632973201885,0.008814971867029398,0.006235722330916849,0.01715832869514733
8.726987513463236e-05,0.0008238907949942309,-0.02844185655074205,-0.03303833176263349
0.013472270303575895,0.024723687101579017,0.015089555507461272,0.019442458420520614
-0.04631232399906282,-0.037595069983728635,-0.04956636566178718,-0.057458035696434595
0.03705044633202803,0.015249235849637444,0.010065232821814263,0.03144042980365103
-0.056018130366180086,-0.0544564552314909,-0.010990499925762398,-0.03762266720234686
-0.0008265593580504271,-0.010430948040659138,-0.0006915184142519681,0.003729721784276885
0.0153533208597878,0.014621516534147005,0.020263759534916437,0.03487481945332793
0.04083656560254778,0.06322966294024535,0.04824893472728542,0.05950675322408139
0.03549376893081191,0.024941733698923496,0.03188684622272242,0.02651491668202688
-0.0011359491023109625,-0.003199936061909714,0.001925735321577804,0.028389779641498025
-0.019968180474511654,-0.05062255447737596,-0.0238244009257631,-0.06395064802062944
-0.0030087654577193312,-0.03458294580536425,-0.03379272904810138,-0.06314758514773378
0.030352511597788512,0.03372959332756431,0.026254662838527842,0.05074366831523447
-0.0023432605408881813,-0.008640935353967705,-0.005125857625795316,0.002887793396337157
0.0004195723265383311,0.005957652481424658,0.004966490317541483,-0.011871067170523775
0.008720266633139406,0.0007190451875813686,0.003325477377227992,0.016413169498270763
-0.007564449832425768,0.001469221257177411,-0.012751528236897847,-0.006880919494346105
-0.011391122057526792,-0.00963120822903818,-0.013183591213689727,0.00048412786819751474
0.005168258634235201,0.003722494885254779,0.006348393749000758,0.0008564482223873959
-0.010957594297499873,-0.005652814007175211,-0.009556519338923875,-0.026227323062898655
-0.029742565142769073,-0.00032591205652088284,-0.0013311191268631228,0.003992549774213483
0.011594053590148423,0.006348492495275249,0.017847883355664118,-0.013869906419154199
0.007467305511285716,0.02149089105013391,4.690644916927056e-05,0.02137719665290505
0.0048264070502981316,0.003224444340751864,0.006358865448556461,0.0020021093703923576
0.021099414771101443,-0.008543726224847115,-0.005389551871173515,0.01057598339419985
0.030827397407309665,0.01642659261366375,0.009996694559993191,-0.0008581896402812816
0.002933522019279877,-0.005139620139509304,-0.0038852764291517072,0.011538609090164131
-0.0011373924824076287,-0.005244192164348127,-0.005246611370031018,-0.010671707435758293
-0.005612426247860958,-0.007578327983446487,0.0005602490759817336,0.012111839197173735
0.01226974257693092,-0.00144820943300783,-0.00032654258048603335,0.0035773593827410632
0.005090966656642326,0.006108347649924184,0.008026386740855207,-0.01886938850524955
-0.020903640650842492,-0.02300385041546993,-0.019489852438246746,-0.03140455753189897
0.011988870756210801,-0.0008730964486967085,-0.00604331151078441,0.0032095304669474967
-0.006734933852715619,0.004813852496939441,0.013015258306402933,0.0031604860802820767
-0.005146568461833589,0.013011701561464806,0.004407990993631428,0.022707514781515448
0.050090276905327524,0.0025815971159888207,-0.000327008767880943,0.0038887322046077255
-0.0005473195028876665,0.023961224378619583,0.024050975202210667,-0.008832156108577571
0.006963383699925885,-0.0015057469987226346,0.0006383594300178874,0.007457104480198762
-0.015850774214256957,-0.01063939440891426,-0.003782790988373752,-0.005190861669274516
0.01239544099494383,0.0014149045573290664,0.018299072433489494,0.004539629292789726
0.028464445958353846,0.00010603453584812073,0.006065189232320911,-0.004050296350114002
-0.006975994452357304,-0.006627122071927394,-0.01303948041671621,-0.020258722697659937
0.007712087487919739,-0.003949415822362745,0.007827445878448858,-0.0011914414397857787
0.03576608564907957,0.03507113271672124,0.009921534681192057,-0.007214949760375067
-0.013315073377024977,0.011583625131030173,-0.003600661316005338,0.0033526943910013873
-0.008526762751479566,-0.010882060864285004,-0.011019464775328003,0.01564507459543729
-0.007702457392137596,-0.008801370623195415,0.0033381057722929874,-0.006903248888111002
-0.024719292471039434,-0.021584740620304466,-0.021266081135808523,0.004481035863303617
0.012363583075791551,0.010004358381754175,0.0009647154468581665,0.02220998863535595
-0.033661395851978915,-0.024896614147709384,-0.025929411058557283,-0.05895294965928799
0.03412308234661099,0.0075771277744003385,0.028457112457171307,0.05783015326318797
0.008631219214212615,0.006495514374673217,0.006092900702529658,-0.005039725561670316
-0.023248640667896003,-0.021519462280005563,-0.009698536214413966,0.02596652566627533
-0.0013956935348143906,0.002125797051401035,-0.011771066330558355,-0.010039092477160616
0.016227043901931415,0.014438406874172749,0.006560502460816187,0.00348523334043227
-0.015127397631896855,-0.012135545173177387,-0.015345998847237863,-0.024497977606606214
-0.013730607996635502,-0.007424600125642833,-0.0017370171528953149,-0.025813751347673497
0.005427084863326659,0.005318518294228358,0.01782271719071371,0.01288932186121916
0.03285599682811502,0.04570048462239673,0.03649960758787629,0.026141330108372607
0.036658723128884185,0.013363421550624865,0.002808144311873484,0.03753999576431255
0.016073456954539544,-0.00446331304512726,0.0043563449993822,-0.01117724606388304
0.027683747762290878,0.0005376354551673845,0.015844177484123367,-0.004320850844343194
0.0016795984829376387,0.009754137082109926,0.012198850262892247,-0.015966879027467518
-0.007684057443106851,-0.02812581228312927,0.002453325164236464,-0.03851797218281294
-0.03498507661435579,0.0015591193708615059,0.025890966972614837,0.01031521220999898
-0.03742071748781595,-0.009704654514695155,-0.02917168501616607,-0.004693219173921626
0.016520221491133524,0.042629902924745666,0.03315212311291815,0.019034330319902315
0.0063365100326713275,0.011104214562255077,-0.0005841659243167596,0.02415573411873906
-0.007778365029456391,-0.019961565909300982,0.01457153024958191,-0.001936342920476286
0.02575790577987669,0.005575845147329783,-0.0040740692598305595,0.009885319969427764
-0.003098210373750243,0.006349415177487883,0.0007851310052504612,-0.005360908465427361
0.0010972677495664218,-0.008713780773966562,0.0011146785251143765,0.06237591931845321
-0.006573992044419996,-0.00539885256244832,0.005361571923022002,-0.012154708500725642
-0.004558358834467313,-0.005573405440383872,-0.0038971818048693097,0.03512512543586177
-0.0019202749248844464,-0.007439273910078148,0.0068775555347542205,0.032951151132426304
0.0017759718232837063,0.004775969497859078,0.0020450703618204447,-0.01898259005908909
-0.016104184904966012,-0.0026726192693009576,-0.0052654756113149626,0.02466358655473755
-0.017643491273787837,0.012141589169594624,0.00435956075740096,-0.027674010159852158
-0.008636752606355658,0.005920814274298136,-0.0016789937269406918,-0.0051658710306143885
0.001233394262676324,-0.023535055745747435,-0.011567391409550876,0.006575204901606568
-0.029799055038854605,-0.021280609604111933,-0.026808259596325823,-0.03823744527678041
-0.001110989425899822,0.004326059526709614,-0.005287585653492077,-0.014889502646499353
-0.004052338250604359,-0.010946968676518232,0.005487107669629232,0.025243978307028625
-0.034782429175998386,-0.03240038681954516,-0.023705008124271565,-0.08217821005067238
0.0022315340300538278,0.011700387973209825,0.01480434921672269,0.030584452649324412
0.05385136686445957,0.017203798394717307,0.019623082690939375,0.009278463879543342
-0.02089356882969029,-0.016404262105025436,-0.01295687189344219,-0.03146274230389168
-0.024456765059054142,-0.02893170479822993,-0.026980945660609268,-0.04486707594470063
-0.015811815700326748,-0.009128157985388907,-0.00364737766267198,-0.0339328721281974
0.010738310155906206,0.007687481916645478,0.021479303033714814,0.0073764492297625495
-0.04167348123544634,-0.016167463748385735,-0.018177708127876002,-0.06967441260817553
0.04064967288045529,0.03756837366056898,0.02810131370862856,0.08033307627351638
-0.009166565891302159,-0.0017010173123747085,-0.005817422353533441,-0.0041532073398322655
0.016502512760593557,0.018298429776605563,0.020265016483300924,0.042126906617089066
-0.00762549055192141,-0.0077402727850476305,-0.005819516972478178,-0.01058239713311837
0.024456856134533078,-0.0025279442445658162,-0.003987249775021073,0.026077410627364017
0.012743035213752973,0.0033034103914528767,0.01235035081548963,0.007580822257524877
-0.006450611897554581,0.014188848597238346,-0.0028184522249130595,0.0037620367374162633
-0.033905154777686075,-0.03435878370750434,-0.026662343786055143,-0.04637868543541923
-0.004480296096127434,0.015511909856343209,-0.0016035750739515908,0.009687317033291398
0.02833586924396503,0.01167821172408301,0.024484396283833698,0.02650692788871023
-0.006888736398640738,0.008560288075996736,0.006737570734125065,-0.008759029046789935
-0.019993289399465097,-0.016073304438495972,-0.008923172927518652,-0.03272604134363899
0.004163384404251458,-0.013219634289670767,-0.013250841149503811,-0.00852239947385558
0.00514130600881435,0.0018941122432061253,0.017818756062299546,0.02425179532135413
0.0014851397018187384,0.007765307334585803,-0.005243470372326531,0.008489297317356481
-0.01227453475538165,-0.006645597502498379,-0.014410947933953477,-0.005907900831727875
0.01876567183108291,0.01269600564306872,0.016907551474566462,0.03701912443590771
0.006958602841583117,0.02162845443110406,0.027908516904141978,0.03472355510993341
0.02357711205802282,0.02079404593469847,0.02772854683791648,0.012724665858472317
0.0024625121262653593,-0.0009018902147276409,-0.004858064939042395,-0.009008050950235491
0.01339027892300182,0.01723733655641202,0.008230434270092069,0.020344090981128993
0.019233780928145316,0.006071242952548017,0.01340548151720311,0.012267087388989406
0.020251421064761965,0.02209562242522667,0.010266488994830514,0.005797335441188212
-0.013232725975645288,0.0021321218730274705,0.0002344608996218689,0.05618047868492093
0.02430655296737827,0.006098747605224553,0.010081683168316813,0.03093571534842554
-0.017853358429695376,-0.01970591825597423,-0.011219009834024796,-0.025670402051310437
0.018707871316278935,0.013828409714570444,0.015297779841414227,0.05631041983027263
-0.0025276290126052814,0.006022342354579324,0.004778571592467529,-0.013927650033026318
0.005068301321853985,-0.00806900981526193,-0.0076703912741942215,-0.034611118003261554
-0.012830085669580549,-0.011067567276491497,-0.0018551650473219716,-0.012401153483947103
0.0029298092141036847,0.008195669633476843,0.00898316370394947,0.01247445329709218
-0.01168511915623982,-0.015758395892332966,-0.0130862555331549,-0.03321835684674368
0.018038598405288875,0.00962218974677076,0.015476215034085028,0.027945613841174444
0.0029778025656364004,0.020389780364207244,0.0015315727008582414,0.013937000748671435
-0.0024493352741071783,0.0024729175512423485,0.001605761730534061,-0.00621851806901863
-0.006027549058117643,0.012017786731569835,-0.028285639500757687,-0.006826411583930381
-0.0007483408149856485,0.0037039347600635875,-0.008053064588873893,0.0031421159809501553
-0.015133240695900607,-0.001120636171800582,-0.0013068428506733953,-0.020571315002389845
0.008214983108174367,-0.023340170719312603,-0.0012689911451320146,-0.011509445054146084
-0.03538524137701593,-0.022034541333801894,-0.016159891319636355,-0.03272283272283272
0.0019553111571186665,-0.012479432999494278,-0.005327072975544134,0.007473260063987963
0.012802664116183804,0.010955401769447537,0.013226900630485039,0.004461207666033307
0.005327141454883,-0.0044640578502762596,0.010931942484820656,0.019916596086073213
-0.02580440510762938,-0.03072052637375966,-0.02091443911182833,-0.03689514607933453
-0.007410284677226264,0.010474816917876772,-0.003843171539401391,0.0028387521499046997
-0.024938583673271286,-0.022323796765424953,-0.02936296558125373,-0.03828737445135744
0.01791980940125182,0.0030235440044839024,0.016862111163669535,-0.00677744888686127
0.019844708304703085,0.019430851184491837,0.021067183000345713,0.04227883552382261
-0.009258625887592742,0.0147351540352203,-0.011968429307102957,-0.005441521480898159
-0.011245665704035734,-0.011653058569779051,-0.008565127789040394,-0.01057141420654839
-0.0012816090322897988,-0.000148514828115065,0.0024739049091253573,0.003567433830114819
0.021012222426211258,0.004913709794237331,0.01382043276373035,0.03887112973884865
-0.014767080665376575,-0.013732853548741542,-0.005314714397560816,0.025953725739875644
0.01331417952932834,0.013084215261017773,0.022881898237801623,0.04137285936293722
-0.0015736361114178088,0.004332851226203749,0.0037484042490525393,0.0022897548381282107
-0.0003939368293848222,0.0018747562447005706,-0.0009138144721247965,0.0033393001148553925
-0.01237676777676755,-0.010734558114025683,-0.008668288900327004,-0.013503330895906829
-0.00534807165957496,-0.0021794289420000723,0.001484133197199533,0.048843941036064153
-0.002648264710471304,-0.0013714148069622345,-0.009131873694868009,0.0012317105982664334
0.006275972997502821,0.004765962837133042,-0.0004039929524112251,0.03158716125104455
-0.012154000180488289,-0.014526941142032901,-0.006429636215311341,0.011413387569278122
0.019022133302199595,0.006027657821926935,0.020674749629044253,0.03585825115524033
7.935746738585436e-05,-0.0025606925929613222,0.012042081861990184,0.002318056947933078
0.006672007579028749,0.020669153552085318,-0.004885461323514195,-0.009194789619215826
0.003077140604289097,0.005220349302289318,0.004038367020171574,-0.005428845142652294
-0.008023245962469061,0.02087684594544914,0.014393282092479032,0.003845535897853525
0.009832752538196265,-0.0008418265339896758,0.002527102397795966,0.02296979762698781
0.024577900959690924,0.011067127216432215,0.007755057730251647,0.010855283017714656
